TimeGenerated,EventID,AccountName,AccountDomain,LogonID,SourceIP,SourcePort,ShareName
2016-10-07 06:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20eacfc,192.168.16.103,49824,\\*\IPC$
2016-10-07 06:33:42,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20eb3b0,fe80::4888:72d0:4f06:d1a1,56657,\\*\SYSVOL
2016-10-07 06:34:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20eb9f6,fe80::4888:72d0:4f06:d1a1,56658,\\*\SYSVOL
2016-10-07 06:34:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56659,\\*\IPC$
2016-10-07 06:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20ebc21,192.168.16.102,50122,\\*\IPC$
2016-10-07 06:38:46,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ec41c,fe80::4888:72d0:4f06:d1a1,56665,\\*\SYSVOL
2016-10-07 06:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20ec639,192.168.16.101,51498,\\*\IPC$
2016-10-07 06:43:50,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ece57,fe80::4888:72d0:4f06:d1a1,56671,\\*\IPC$
2016-10-07 06:43:50,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ece57,fe80::4888:72d0:4f06:d1a1,56671,\\*\SYSVOL
2016-10-07 06:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ed0d2,fe80::4888:72d0:4f06:d1a1,56674,\\*\IPC$
2016-10-07 06:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ed0d2,fe80::4888:72d0:4f06:d1a1,56674,\\*\SYSVOL
2016-10-07 06:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20ed237,192.168.16.103,49852,\\*\IPC$
2016-10-07 06:48:54,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ed9f1,fe80::4888:72d0:4f06:d1a1,56683,\\*\SYSVOL
2016-10-07 06:49:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56684,\\*\IPC$
2016-10-07 06:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20ee386,192.168.16.102,50162,\\*\IPC$
2016-10-07 06:53:58,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20eea39,fe80::4888:72d0:4f06:d1a1,56690,\\*\SYSVOL
2016-10-07 06:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20eea68,192.168.16.101,51537,\\*\IPC$
2016-10-07 06:54:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20eec6c,fe80::4888:72d0:4f06:d1a1,56691,\\*\SYSVOL
2016-10-07 06:58:50,5140,yokohama.kanagawa,EXAMPLE,0x20ef2f2,192.168.16.102,50186,\\*\IPC$
2016-10-07 06:58:50,5140,yokohama.kanagawa,EXAMPLE,0x20ef2f2,192.168.16.102,50186,\\*\SYSVOL
2016-10-07 06:59:02,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ef54f,fe80::4888:72d0:4f06:d1a1,56701,\\*\IPC$
2016-10-07 06:59:02,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ef54f,fe80::4888:72d0:4f06:d1a1,56701,\\*\SYSVOL
2016-10-07 07:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20ef8b5,192.168.16.103,49896,\\*\IPC$
2016-10-07 07:04:06,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f0586,fe80::4888:72d0:4f06:d1a1,56707,\\*\SYSVOL
2016-10-07 07:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f05c9,fe80::4888:72d0:4f06:d1a1,56708,\\*\IPC$
2016-10-07 07:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f05c9,fe80::4888:72d0:4f06:d1a1,56708,\\*\SYSVOL
2016-10-07 07:04:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56709,\\*\IPC$
2016-10-07 07:05:35,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20f1043,192.168.16.101,51583,\\*\IPC$
2016-10-07 07:05:35,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x20f1043,192.168.16.101,51583,\\*\SYSVOL
2016-10-07 07:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x20f10ea,192.168.16.102,50213,\\*\IPC$
2016-10-07 07:08:58,5140,WIN7_64JP_01$,EXAMPLE,0x20f15d6,192.168.16.101,51590,\\*\IPC$
2016-10-07 07:09:10,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f17a4,fe80::4888:72d0:4f06:d1a1,56719,\\*\SYSVOL
2016-10-07 07:14:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f2055,fe80::4888:72d0:4f06:d1a1,56723,\\*\SYSVOL
2016-10-07 07:14:14,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f2215,fe80::4888:72d0:4f06:d1a1,56726,\\*\IPC$
2016-10-07 07:14:14,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f2215,fe80::4888:72d0:4f06:d1a1,56726,\\*\SYSVOL
2016-10-07 07:15:57,5140,WIN7_64JP_03$,EXAMPLE,0x20f2733,192.168.16.103,49924,\\*\IPC$
2016-10-07 07:16:50,5140,urayasu.chiba,EXAMPLE,0x20f2aea,192.168.16.103,49933,\\*\IPC$
2016-10-07 07:16:50,5140,urayasu.chiba,EXAMPLE,0x20f2aea,192.168.16.103,49933,\\*\SYSVOL
2016-10-07 07:19:18,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f32f4,fe80::4888:72d0:4f06:d1a1,56734,\\*\SYSVOL
2016-10-07 07:19:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56735,\\*\IPC$
2016-10-07 07:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x20f36bc,192.168.16.102,50243,\\*\IPC$
2016-10-07 07:23:58,5140,WIN7_64JP_01$,EXAMPLE,0x20f3bb0,192.168.16.101,51624,\\*\IPC$
2016-10-07 07:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f3be9,fe80::4888:72d0:4f06:d1a1,56739,\\*\IPC$
2016-10-07 07:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f3be9,fe80::4888:72d0:4f06:d1a1,56739,\\*\SYSVOL
2016-10-07 07:24:22,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f3de4,fe80::4888:72d0:4f06:d1a1,56742,\\*\SYSVOL
2016-10-07 07:29:26,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f4a0d,fe80::4888:72d0:4f06:d1a1,56750,\\*\IPC$
2016-10-07 07:29:26,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f4a0d,fe80::4888:72d0:4f06:d1a1,56750,\\*\SYSVOL
2016-10-07 07:30:57,5140,WIN7_64JP_03$,EXAMPLE,0x20f4d5e,192.168.16.103,49959,\\*\IPC$
2016-10-07 07:34:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f5711,fe80::4888:72d0:4f06:d1a1,56756,\\*\SYSVOL
2016-10-07 07:34:19,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56757,\\*\IPC$
2016-10-07 07:34:30,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f5972,fe80::4888:72d0:4f06:d1a1,56760,\\*\SYSVOL
2016-10-07 07:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x20f5c8c,192.168.16.102,50273,\\*\IPC$
2016-10-07 07:38:58,5140,WIN7_64JP_01$,EXAMPLE,0x20f662d,192.168.16.101,51669,\\*\IPC$
2016-10-07 07:39:34,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f6839,fe80::4888:72d0:4f06:d1a1,56771,\\*\SYSVOL
2016-10-07 07:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f70fd,fe80::4888:72d0:4f06:d1a1,56775,\\*\IPC$
2016-10-07 07:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f70fd,fe80::4888:72d0:4f06:d1a1,56775,\\*\SYSVOL
2016-10-07 07:44:38,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f7321,fe80::4888:72d0:4f06:d1a1,56778,\\*\IPC$
2016-10-07 07:44:38,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20f7321,fe80::4888:72d0:4f06:d1a1,56778,\\*\SYSVOL
2016-10-07 07:45:09,5140,WIN7_64JP_03$,EXAMPLE,0x20f75e6,192.168.16.103,49990,\\*\IPC$
2016-10-07 07:45:09,5140,WIN7_64JP_03$,EXAMPLE,0x20f75e6,192.168.16.103,49990,\\*\SYSVOL
2016-10-07 07:45:57,5140,WIN7_64JP_03$,EXAMPLE,0x20f76d3,192.168.16.103,49994,\\*\IPC$
2016-10-07 07:49:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,56784,\\*\IPC$
2016-10-07 07:49:42,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20fc83e,fe80::4888:72d0:4f06:d1a1,63500,\\*\SYSVOL
2016-10-07 07:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x20fce4b,192.168.16.102,50312,\\*\IPC$
2016-10-07 07:53:58,5140,WIN7_64JP_01$,EXAMPLE,0x20fd41d,192.168.16.101,51715,\\*\IPC$
2016-10-07 07:54:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20fd45b,fe80::4888:72d0:4f06:d1a1,63505,\\*\SYSVOL
2016-10-07 07:54:22,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,63512,\\*\SYSVOL
2016-10-07 07:54:46,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20fdbd5,fe80::4888:72d0:4f06:d1a1,63515,\\*\SYSVOL
2016-10-07 07:59:50,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20fe742,fe80::4888:72d0:4f06:d1a1,63523,\\*\IPC$
2016-10-07 07:59:50,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20fe742,fe80::4888:72d0:4f06:d1a1,63523,\\*\SYSVOL
2016-10-07 08:00:16,5140,WIN7_64JP_02$,EXAMPLE,0x20fea55,192.168.16.102,50345,\\*\IPC$
2016-10-07 08:00:16,5140,WIN7_64JP_02$,EXAMPLE,0x20fea55,192.168.16.102,50345,\\*\SYSVOL
2016-10-07 08:00:57,5140,WIN7_64JP_03$,EXAMPLE,0x20feafb,192.168.16.103,50040,\\*\IPC$
2016-10-07 08:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ff7a1,fe80::4888:72d0:4f06:d1a1,63529,\\*\IPC$
2016-10-07 08:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x20ff7a1,fe80::4888:72d0:4f06:d1a1,63529,\\*\SYSVOL
2016-10-07 08:04:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63530,\\*\IPC$
2016-10-07 08:04:54,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210017a,fe80::4888:72d0:4f06:d1a1,63535,\\*\SYSVOL
2016-10-07 08:05:12,5140,WIN7_64JP_01$,EXAMPLE,0x21003ed,192.168.16.101,51755,\\*\IPC$
2016-10-07 08:05:12,5140,WIN7_64JP_01$,EXAMPLE,0x21003ed,192.168.16.101,51755,\\*\SYSVOL
2016-10-07 08:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x21004ad,192.168.16.102,50366,\\*\IPC$
2016-10-07 08:08:59,5140,WIN7_64JP_01$,EXAMPLE,0x21009fa,192.168.16.101,51772,\\*\IPC$
2016-10-07 08:09:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2100c60,fe80::4888:72d0:4f06:d1a1,63541,\\*\SYSVOL
2016-10-07 08:14:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2101436,fe80::4888:72d0:4f06:d1a1,63545,\\*\SYSVOL
2016-10-07 08:15:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2101857,fe80::4888:72d0:4f06:d1a1,63548,\\*\IPC$
2016-10-07 08:15:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2101857,fe80::4888:72d0:4f06:d1a1,63548,\\*\SYSVOL
2016-10-07 08:15:58,5140,WIN7_64JP_03$,EXAMPLE,0x2101b33,192.168.16.103,50068,\\*\IPC$
2016-10-07 08:19:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63554,\\*\IPC$
2016-10-07 08:20:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210279b,fe80::4888:72d0:4f06:d1a1,63557,\\*\SYSVOL
2016-10-07 08:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x2102a68,192.168.16.102,50398,\\*\IPC$
2016-10-07 08:23:59,5140,WIN7_64JP_01$,EXAMPLE,0x2102fa3,192.168.16.101,51810,\\*\IPC$
2016-10-07 08:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2102fde,fe80::4888:72d0:4f06:d1a1,63561,\\*\IPC$
2016-10-07 08:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2102fde,fe80::4888:72d0:4f06:d1a1,63561,\\*\SYSVOL
2016-10-07 08:25:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210354a,fe80::4888:72d0:4f06:d1a1,63566,\\*\SYSVOL
2016-10-07 08:30:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2104189,fe80::4888:72d0:4f06:d1a1,63574,\\*\IPC$
2016-10-07 08:30:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2104189,fe80::4888:72d0:4f06:d1a1,63574,\\*\SYSVOL
2016-10-07 08:30:58,5140,WIN7_64JP_03$,EXAMPLE,0x2104437,192.168.16.103,50098,\\*\IPC$
2016-10-07 08:34:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2104ddf,fe80::4888:72d0:4f06:d1a1,63580,\\*\SYSVOL
2016-10-07 08:34:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63581,\\*\IPC$
2016-10-07 08:35:19,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2105111,fe80::4888:72d0:4f06:d1a1,63584,\\*\SYSVOL
2016-10-07 08:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x21053dc,192.168.16.102,50429,\\*\IPC$
2016-10-07 08:38:59,5140,WIN7_64JP_01$,EXAMPLE,0x2105a80,192.168.16.101,51860,\\*\IPC$
2016-10-07 08:39:52,5140,yokohama.kanagawa,EXAMPLE,0x2105b52,192.168.16.102,50444,\\*\IPC$
2016-10-07 08:39:52,5140,yokohama.kanagawa,EXAMPLE,0x2105b52,192.168.16.102,50444,\\*\SYSVOL
2016-10-07 08:40:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2105dac,fe80::4888:72d0:4f06:d1a1,63592,\\*\SYSVOL
2016-10-07 08:42:37,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x210645c,192.168.16.101,51872,\\*\IPC$
2016-10-07 08:42:37,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x210645c,192.168.16.101,51872,\\*\SYSVOL
2016-10-07 08:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x21065ea,fe80::4888:72d0:4f06:d1a1,63596,\\*\IPC$
2016-10-07 08:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x21065ea,fe80::4888:72d0:4f06:d1a1,63596,\\*\SYSVOL
2016-10-07 08:45:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210687a,fe80::4888:72d0:4f06:d1a1,63599,\\*\IPC$
2016-10-07 08:45:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210687a,fe80::4888:72d0:4f06:d1a1,63599,\\*\SYSVOL
2016-10-07 08:45:58,5140,WIN7_64JP_03$,EXAMPLE,0x2106ad4,192.168.16.103,50127,\\*\IPC$
2016-10-07 08:49:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63603,\\*\IPC$
2016-10-07 08:50:31,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2107923,fe80::4888:72d0:4f06:d1a1,63606,\\*\SYSVOL
2016-10-07 08:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x2107b8e,192.168.16.102,50477,\\*\IPC$
2016-10-07 08:53:51,5140,urayasu.chiba,EXAMPLE,0x21080bd,192.168.16.103,50148,\\*\IPC$
2016-10-07 08:53:51,5140,urayasu.chiba,EXAMPLE,0x21080bd,192.168.16.103,50148,\\*\SYSVOL
2016-10-07 08:53:59,5140,WIN7_64JP_01$,EXAMPLE,0x2108125,192.168.16.101,51903,\\*\IPC$
2016-10-07 08:54:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210815a,fe80::4888:72d0:4f06:d1a1,63612,\\*\SYSVOL
2016-10-07 08:55:35,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2108406,fe80::4888:72d0:4f06:d1a1,63615,\\*\SYSVOL
2016-10-07 09:00:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2108ebc,fe80::4888:72d0:4f06:d1a1,63623,\\*\IPC$
2016-10-07 09:00:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2108ebc,fe80::4888:72d0:4f06:d1a1,63623,\\*\SYSVOL
2016-10-07 09:00:58,5140,WIN7_64JP_03$,EXAMPLE,0x2109122,192.168.16.103,50186,\\*\IPC$
2016-10-07 09:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2109c63,fe80::4888:72d0:4f06:d1a1,63629,\\*\IPC$
2016-10-07 09:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2109c63,fe80::4888:72d0:4f06:d1a1,63629,\\*\SYSVOL
2016-10-07 09:04:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63630,\\*\IPC$
2016-10-07 09:05:43,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210a711,fe80::4888:72d0:4f06:d1a1,63635,\\*\SYSVOL
2016-10-07 09:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x210a93e,192.168.16.102,50520,\\*\IPC$
2016-10-07 09:08:59,5140,WIN7_64JP_01$,EXAMPLE,0x210ae4c,192.168.16.101,51960,\\*\IPC$
2016-10-07 09:10:47,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210b162,fe80::4888:72d0:4f06:d1a1,63641,\\*\SYSVOL
2016-10-07 09:14:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210b908,fe80::4888:72d0:4f06:d1a1,63645,\\*\SYSVOL
2016-10-07 09:15:51,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210bd7d,fe80::4888:72d0:4f06:d1a1,63648,\\*\IPC$
2016-10-07 09:15:51,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210bd7d,fe80::4888:72d0:4f06:d1a1,63648,\\*\SYSVOL
2016-10-07 09:15:58,5140,WIN7_64JP_03$,EXAMPLE,0x210bfc2,192.168.16.103,50215,\\*\IPC$
2016-10-07 09:19:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63654,\\*\IPC$
2016-10-07 09:20:55,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210ccff,fe80::4888:72d0:4f06:d1a1,63657,\\*\SYSVOL
2016-10-07 09:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x210cf14,192.168.16.102,50550,\\*\IPC$
2016-10-07 09:23:59,5140,WIN7_64JP_01$,EXAMPLE,0x210d3fd,192.168.16.101,51997,\\*\IPC$
2016-10-07 09:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210d434,fe80::4888:72d0:4f06:d1a1,63661,\\*\IPC$
2016-10-07 09:24:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210d434,fe80::4888:72d0:4f06:d1a1,63661,\\*\SYSVOL
2016-10-07 09:25:59,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210d784,fe80::4888:72d0:4f06:d1a1,63664,\\*\SYSVOL
2016-10-07 09:26:10,5140,WIN7_64JP_03$,EXAMPLE,0x210d9e8,192.168.16.103,50243,\\*\IPC$
2016-10-07 09:26:10,5140,WIN7_64JP_03$,EXAMPLE,0x210d9e8,192.168.16.103,50243,\\*\SYSVOL
2016-10-07 09:30:58,5140,WIN7_64JP_03$,EXAMPLE,0x210e20b,192.168.16.103,50255,\\*\IPC$
2016-10-07 09:31:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210e40e,fe80::4888:72d0:4f06:d1a1,63674,\\*\IPC$
2016-10-07 09:31:03,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210e40e,fe80::4888:72d0:4f06:d1a1,63674,\\*\SYSVOL
2016-10-07 09:32:27,5140,Administrator,EXAMPLE,0x32cfb,fe80::4888:72d0:4f06:d1a1,63682,\\*\SYSVOL
2016-10-07 09:34:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210f2a9,fe80::4888:72d0:4f06:d1a1,63683,\\*\SYSVOL
2016-10-07 09:34:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63684,\\*\IPC$
2016-10-07 09:35:18,5140,WIN7_64JP_02$,EXAMPLE,0x210f448,192.168.16.102,50587,\\*\IPC$
2016-10-07 09:35:18,5140,WIN7_64JP_02$,EXAMPLE,0x210f448,192.168.16.102,50587,\\*\SYSVOL
2016-10-07 09:36:02,5140,WIN7_64JP_02$,EXAMPLE,0x210f4f4,192.168.16.102,50592,\\*\IPC$
2016-10-07 09:36:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x210f6ed,fe80::4888:72d0:4f06:d1a1,63687,\\*\SYSVOL
2016-10-07 09:38:59,5140,WIN7_64JP_01$,EXAMPLE,0x210ff60,192.168.16.101,52045,\\*\IPC$
2016-10-07 09:41:11,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x211030f,fe80::4888:72d0:4f06:d1a1,63693,\\*\SYSVOL
2016-10-07 09:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2110a0f,fe80::4888:72d0:4f06:d1a1,63697,\\*\IPC$
2016-10-07 09:44:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2110a0f,fe80::4888:72d0:4f06:d1a1,63697,\\*\SYSVOL
2016-10-07 09:44:13,5140,WIN7_64JP_01$,EXAMPLE,0x2110a74,192.168.16.101,52064,\\*\IPC$
2016-10-07 09:44:13,5140,WIN7_64JP_01$,EXAMPLE,0x2110a74,192.168.16.101,52064,\\*\SYSVOL
2016-10-07 09:45:58,5140,WIN7_64JP_03$,EXAMPLE,0x2110bff,192.168.16.103,50283,\\*\IPC$
2016-10-07 09:46:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2110ddb,fe80::4888:72d0:4f06:d1a1,63702,\\*\IPC$
2016-10-07 09:46:15,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2110ddb,fe80::4888:72d0:4f06:d1a1,63702,\\*\SYSVOL
2016-10-07 09:49:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63706,\\*\IPC$
2016-10-07 09:51:02,5140,WIN7_64JP_02$,EXAMPLE,0x2112227,192.168.16.102,50634,\\*\IPC$
2016-10-07 09:51:19,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x211244f,fe80::4888:72d0:4f06:d1a1,63709,\\*\SYSVOL
2016-10-07 09:53:59,5140,WIN7_64JP_01$,EXAMPLE,0x2112b75,192.168.16.101,52093,\\*\IPC$
2016-10-07 09:54:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2112bae,fe80::4888:72d0:4f06:d1a1,63713,\\*\SYSVOL
2016-10-07 09:56:23,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2112ec1,fe80::4888:72d0:4f06:d1a1,63716,\\*\SYSVOL
2016-10-07 10:00:58,5140,WIN7_64JP_03$,EXAMPLE,0x21136d0,192.168.16.103,50327,\\*\IPC$
2016-10-07 10:01:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2113973,fe80::4888:72d0:4f06:d1a1,63724,\\*\IPC$
2016-10-07 10:01:27,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2113973,fe80::4888:72d0:4f06:d1a1,63724,\\*\SYSVOL
2016-10-07 10:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x211465e,fe80::4888:72d0:4f06:d1a1,63730,\\*\IPC$
2016-10-07 10:04:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x211465e,fe80::4888:72d0:4f06:d1a1,63730,\\*\SYSVOL
2016-10-07 10:04:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63731,\\*\IPC$
2016-10-07 10:06:02,5140,WIN7_64JP_02$,EXAMPLE,0x2114f06,192.168.16.102,50678,\\*\IPC$
2016-10-07 10:06:31,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x211515c,fe80::4888:72d0:4f06:d1a1,63736,\\*\SYSVOL
2016-10-07 10:08:59,5140,WIN7_64JP_01$,EXAMPLE,0x211586d,192.168.16.101,52142,\\*\IPC$
2016-10-07 10:11:35,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2115c31,fe80::4888:72d0:4f06:d1a1,63742,\\*\SYSVOL
2016-10-07 10:14:07,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2116314,fe80::4888:72d0:4f06:d1a1,63746,\\*\SYSVOL
2016-10-07 10:15:38,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x211665e,192.168.16.101,52170,\\*\IPC$
2016-10-07 10:15:38,5140,chiyoda.tokyo,EXAMPLE.CO.JP,0x211665e,192.168.16.101,52170,\\*\SYSVOL
2016-10-07 10:15:58,5140,WIN7_64JP_03$,EXAMPLE,0x21166e5,192.168.16.103,50356,\\*\IPC$
2016-10-07 10:16:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2116901,fe80::4888:72d0:4f06:d1a1,63751,\\*\IPC$
2016-10-07 10:16:39,5140,WIN-WFBHIBE5GXZ$,EXAMPLE,0x2116901,fe80::4888:72d0:4f06:d1a1,63751,\\*\SYSVOL
2016-10-07 10:16:54,5140,yokohama.kanagawa,EXAMPLE,0x2116b65,192.168.16.102,50708,\\*\IPC$
2016-10-07 10:16:54,5140,yokohama.kanagawa,EXAMPLE,0x2116b65,192.168.16.102,50708,\\*\SYSVOL
2016-10-07 10:19:11,5140,LOCAL SERVICE,NT AUTHORITY,0x3e5,fe80::4888:72d0:4f06:d1a1,63755,\\*\IPC$
2016-10-07 10:21:02,5140,WIN7_64JP_02$,EXAMPLE,0x21175e5,192.168.16.102,50718,\\*\IPC$
