"TimeCreated","NameSpacename","Query","EventID"
"8/31/2018 10:39:59 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 9:39:55 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 9:35:43 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 8:39:51 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 7:39:36 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 6:39:34 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 5:39:39 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 4:39:35 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 3:39:41 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 2:39:30 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 1:39:30 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 12:39:30 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/31/2018 12:30:44 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 11:39:26 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 10:39:10 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 9:39:09 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 9:35:16 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 8:39:09 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 7:38:14 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/30/2018 3:55:03 PM","ROOT\SecurityCenter","SELECT * FROM __InstanceOperationEvent WHERE TargetInstance ISA 'AntiVirusProduct' OR TargetInstance ISA 'FirewallProduct' OR TargetInstance ISA 'AntiSpywareProduct'","5860"
"8/30/2018 3:55:01 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 6:07:56 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 5:29:13 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 3:04:31 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 12:29:11 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 11:33:56 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/7/2018 2:29:09 AM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/6/2018 9:34:31 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/6/2018 9:30:14 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
"8/6/2018 9:23:38 PM","ROOT\SecurityCenter","SELECT * FROM __InstanceOperationEvent WHERE TargetInstance ISA 'AntiVirusProduct' OR TargetInstance ISA 'FirewallProduct' OR TargetInstance ISA 'AntiSpywareProduct'","5860"
"8/6/2018 9:22:10 PM","ROOT\CIMV2","SELECT * FROM Win32_ProcessStartTrace WHERE ProcessName = 'wsmprovhost.exe'","5860"
